id,sentiment
"6803_9",0.9915024042129517
"3086_7",0.9945183396339417
"1135_8",0.9967496395111084
"10136_1",0.012800867669284344
"11129_3",0.014830820262432098
"2072_8",0.9286117553710938
"9501_7",0.9989861845970154
"319_10",0.9767166376113892
"1693_7",0.9861376881599426
"10886_1",0.022106876596808434
"9406_8",0.8435187935829163
"10376_10",0.0315791517496109
"9902_1",0.010557081550359726
"9938_8",0.6771543025970459
"7080_9",0.9463427066802979
"11944_8",0.6755668520927429
"5249_1",0.005406387150287628
"9599_2",0.9476129412651062
"9620_1",0.28583061695098877
"11244_1",0.006054009310901165
"6841_10",0.9996782541275024
"10050_4",0.03284800425171852
"10512_9",0.990380048751831
"11327_3",0.013554604724049568
"10681_8",0.9883367419242859
"808_3",0.6815429329872131
"546_7",0.9985361099243164
"10765_1",0.006852222606539726
"7189_9",0.9309685230255127
"6005_9",0.9981330037117004
"11915_9",0.9812275767326355
"5740_10",0.9929141998291016
"7097_10",0.9397690892219543
"9573_10",0.9820680022239685
"5084_4",0.7769660353660583
"12332_7",0.9927672147750854
"8154_1",0.014215107075870037
"5610_1",0.020449157804250717
"5323_9",0.9953463673591614
"11034_8",0.9888997077941895
"3977_2",0.07281693071126938
"12380_7",0.9038296937942505
"1737_8",0.9198909401893616
"6030_9",0.6669248938560486
"5918_7",0.21672002971172333
"7061_9",0.5506315231323242
"266_8",0.9995169639587402
"1375_10",0.8953453898429871
"8648_3",0.004353770520538092
"10146_10",0.9879128336906433
"4578_10",0.9800407886505127
"4685_8",0.9978775978088379
"11843_9",0.9928122162818909
"5467_10",0.9993377327919006
"10140_10",0.9988190531730652
"7721_8",0.9569605588912964
"11208_10",0.9917075037956238
"1063_10",0.8430870175361633
"8260_10",0.08959892392158508
"3182_9",0.994616687297821
"2797_8",0.9864138960838318
"7613_2",0.3272554278373718
"11624_4",0.018990198150277138
"4847_10",0.9831706881523132
"10684_7",0.8917697668075562
"6312_1",0.18123215436935425
"4925_3",0.0045470246113836765
"4125_1",0.0032076172064989805
"2394_10",0.9990824460983276
"12105_10",0.9022650122642517
"7812_1",0.0024419124238193035
"1061_8",0.9744611382484436
"9343_3",0.9239014983177185
"7696_10",0.7411245703697205
"9355_10",0.9964524507522583
"782_9",0.9961398243904114
"9882_10",0.8969072103500366
"10642_10",0.9941356182098389
"7410_2",0.012005602940917015
"9591_4",0.016526618972420692
"11902_3",0.016154395416378975
"3495_7",0.01440330408513546
"6733_1",0.005299021024256945
"4552_1",0.0020954839419573545
"6722_1",0.012887595221400261
"188_10",0.9963086247444153
"5099_10",0.9961304664611816
"10313_1",0.01232660561800003
"6756_9",0.802763819694519
"6622_2",0.009665473364293575
"4807_10",0.9990288019180298
"7173_3",0.3227938711643219
"11321_8",0.6705338358879089
"7909_9",0.9780157208442688
"8012_7",0.013219506479799747
"8615_4",0.06262514740228653
"8117_10",0.993259847164154
"1892_10",0.5297385454177856
"4617_1",0.08515222370624542
"1893_8",0.9893609881401062
"5435_1",0.19587342441082
"162_3",0.11413174122571945
"6516_10",0.9993658661842346
"11588_7",0.9818150401115417
"2006_1",0.012927364557981491
"1594_4",0.9441263675689697
"1472_1",0.005365715362131596
"3647_1",0.06246435269713402
"174_7",0.8397947549819946
"5539_7",0.00968178641051054
"3384_10",0.9724273085594177
"3811_4",0.37655022740364075
"4079_8",0.009272471070289612
"1179_7",0.9848533868789673
"3069_9",0.9952688813209534
"3769_8",0.9740437269210815
"9247_10",0.9874839186668396
"10434_1",0.003996184095740318
"1147_10",0.9267369508743286
"5344_7",0.9731612205505371
"8073_10",0.9336338639259338
"7833_3",0.01878386363387108
"8370_1",0.03556472063064575
"9007_8",0.007182395085692406
"6624_7",0.021338844671845436
"6683_3",0.040581412613391876
"12275_7",0.922728419303894
"11927_8",0.9960075616836548
"1560_10",0.998410701751709
"1325_9",0.5673565864562988
"3548_8",0.5583877563476562
"607_1",0.010348877869546413
"6702_7",0.7953473329544067
"5702_3",0.098012275993824
"11345_8",0.9880220890045166
"3428_4",0.39088308811187744
"7209_9",0.9984384179115295
"8425_8",0.9972025156021118
"3087_1",0.009928544983267784
"1119_8",0.15131860971450806
"5715_3",0.9874086380004883
"8645_1",0.00913945771753788
"2149_3",0.06427180022001266
"10403_10",0.9967383742332458
"5628_1",0.020913053303956985
"5570_10",0.9980630278587341
"1613_3",0.010983197018504143
"1454_4",0.9953605532646179
"5094_3",0.06548505276441574
"7982_1",0.049140457063913345
"6894_2",0.03277125209569931
"6554_1",0.0541304275393486
"4721_3",0.30340576171875
"6904_4",0.005471339449286461
"893_8",0.893550455570221
"4605_4",0.12953293323516846
"11516_7",0.7400113940238953
"11718_7",0.9947785139083862
"5956_1",0.014015343971550465
"7455_9",0.9954138994216919
"6396_4",0.8394152522087097
"1223_8",0.9877018332481384
"8556_1",0.010918918065726757
"6108_8",0.9959962368011475
"11690_1",0.0231946874409914
"3778_9",0.6499404311180115
"3627_4",0.9598444104194641
"8256_4",0.007519707083702087
"533_1",0.0056311460211873055
"5235_4",0.0102088563144207
"621_2",0.13430964946746826
"5365_1",0.08878809213638306
"8180_3",0.12195536494255066
"7396_7",0.32689836621284485
"9776_10",0.9858119487762451
"8175_10",0.9964733719825745
"3128_1",0.020849624648690224
"4606_1",0.3303881287574768
"6158_2",0.6468119621276855
"3281_10",0.9930059909820557
"4723_4",0.11418020725250244
"11994_3",0.011517428793013096
"7701_1",0.0063342624343931675
"103_3",0.22514893114566803
"8908_10",0.9953439831733704
"8876_1",0.011433160863816738
"7519_9",0.8953509330749512
"12456_8",0.991155743598938
"9514_8",0.9375655651092529
"8680_8",0.27859506011009216
"12402_10",0.9972097277641296
"362_2",0.06517793983221054
"9825_7",0.9966269731521606
"2913_3",0.33086422085762024
"7164_8",0.9944463968276978
"11177_7",0.6227399110794067
"5707_10",0.9985747337341309
"8103_10",0.9789099097251892
"6289_1",0.007000456564128399
"11754_1",0.17196393013000488
"11640_10",0.9960336089134216
"9933_7",0.9966086149215698
"185_10",0.9975281357765198
"242_10",0.9914360642433167
"9369_8",0.6858888268470764
"7453_10",0.9797691106796265
"7514_7",0.9723100662231445
"10860_2",0.02583984099328518
"8663_8",0.4614023268222809
"9108_1",0.008454732596874237
"7941_1",0.08274383842945099
"10116_1",0.028524020686745644
"9841_4",0.03543546050786972
"4512_9",0.624469518661499
"4853_2",0.10159923881292343
"2664_4",0.08218482881784439
"9966_10",0.9629175066947937
"5167_2",0.01760304532945156
"3894_2",0.9846051931381226
"3929_8",0.9957429766654968
"7165_10",0.993427038192749
"5451_8",0.4304703176021576
"2947_4",0.0060367947444319725
"4611_10",0.9130967259407043
"5807_1",0.4982818067073822
"9464_8",0.9643889665603638
"3124_10",0.664583146572113
"2705_4",0.9885446429252625
"12187_8",0.9799956679344177
"12319_10",0.9950172305107117
"9874_3",0.3032485842704773
"3406_4",0.0793902799487114
"2327_10",0.9987836480140686
"605_10",0.9984097480773926
"8080_4",0.32278987765312195
"3074_10",0.996743381023407
"2499_3",0.0032530385069549084
"1013_1",0.11026500910520554
"11535_1",0.0050825756043195724
"4118_7",0.20224148035049438
"10492_8",0.9873892068862915
"2129_4",0.1505632996559143
"9814_10",0.8437272310256958
"10671_9",0.17522308230400085
"5980_10",0.9956141710281372
"2755_2",0.3310180902481079
"5461_2",0.9674968719482422
"11979_1",0.037103600800037384
"8810_1",0.014746490865945816
"852_7",0.9944947361946106
"10961_4",0.008685896173119545
"7436_4",0.9355359077453613
"11281_3",0.29281702637672424
"4208_3",0.05693025887012482
"8213_10",0.6667550206184387
"9851_2",0.010225063189864159
"4713_7",0.07943608611822128
"9528_1",0.993436336517334
"3595_10",0.9936813116073608
"5785_3",0.07803846150636673
"10370_3",0.019370336085557938
"1980_3",0.048650696873664856
"8800_4",0.3394676446914673
"4437_3",0.09906172752380371
"28_3",0.13669289648532867
"12171_1",0.06450451165437698
"9359_3",0.03317933902144432
"3831_9",0.9944158792495728
"10962_7",0.9985151886940002
"1500_9",0.9987213015556335
"11470_10",0.9665952920913696
"11843_3",0.01948491856455803
"11200_4",0.8116945028305054
"1067_1",0.024515969678759575
"3333_1",0.032778915017843246
"4487_4",0.9867637753486633
"6428_1",0.011488297022879124
"575_7",0.7370535135269165
"10904_9",0.9950392842292786
"11821_2",0.0902419164776802
"11605_1",0.00326945330016315
"1111_7",0.9932195544242859
"10295_1",0.6563042998313904
"1146_4",0.0032036935444921255
"2405_9",0.3468378782272339
"11081_10",0.8615560531616211
"2201_10",0.9989171028137207
"4844_1",0.008402200415730476
"11007_8",0.9954403638839722
"6535_7",0.5608124732971191
"2653_4",0.0050965361297130585
"8245_10",0.9224186539649963
"9951_8",0.975902259349823
"6133_8",0.5616012811660767
"10006_2",0.005050309002399445
"7350_1",0.9056386351585388
"4509_9",0.9932194352149963
"948_1",0.013609263114631176
"3987_1",0.007111795712262392
"2947_10",0.4526216983795166
"6041_3",0.010948128998279572
"2946_1",0.594938337802887
"11967_4",0.007215394638478756
"1185_10",0.9976186156272888
"10323_2",0.3097343146800995
"11706_2",0.033080197870731354
"3663_1",0.01630634069442749
"5602_10",0.999062716960907
"4870_10",0.7787829041481018
"1994_1",0.043832678347826004
"10807_7",0.9978868365287781
"6871_3",0.6196418404579163
"1175_2",0.004613076336681843
"10919_7",0.9911181330680847
"8127_10",0.9860004782676697
"12497_4",0.22220875322818756
"3274_1",0.4007471799850464
"2568_3",0.005809363443404436
"840_2",0.011924508027732372
"5626_10",0.9962277412414551
"7561_10",0.9946210384368896
"4600_3",0.208543598651886
"3324_9",0.9927049279212952
"8899_7",0.83233642578125
"5592_8",0.3327512741088867
"12483_4",0.06263284385204315
"7874_1",0.004763653967529535
"5878_10",0.9833816289901733
"4303_9",0.8509914875030518
"9421_1",0.0071160197257995605
"10269_4",0.3935358226299286
"10615_2",0.09362594783306122
"2634_10",0.8941326141357422
"7522_1",0.0294808279722929
"9289_10",0.042361196130514145
"4636_10",0.8535661101341248
"1241_7",0.2114265263080597
"9458_9",0.9912059903144836
"11690_10",0.991521954536438
"7176_4",0.20099930465221405
"6212_10",0.9095528721809387
"6319_1",0.009518870152533054
"5229_3",0.6399000883102417
"466_9",0.9945514798164368
"8693_2",0.04207674413919449
"2952_10",0.9995244741439819
"1128_1",0.013388042338192463
"3975_10",0.9725884199142456
"11365_10",0.8427430391311646
"2074_9",0.9963362216949463
"9768_10",0.9983231425285339
"4895_1",0.014518868178129196
"5726_10",0.9071435928344727
"9993_10",0.9792252779006958
"11319_2",0.8156901597976685
"10561_2",0.016351260244846344
"5455_8",0.7923189997673035
"10684_3",0.009742832742631435
"3652_3",0.024102024734020233
"7825_1",0.005093350540846586
"8806_1",0.008369725197553635
"275_10",0.9921930432319641
"2246_1",0.013044318184256554
"11968_2",0.0275273360311985
"2528_1",0.4031731188297272
"8491_8",0.027313081547617912
"13_1",0.7928839921951294
"4530_8",0.9774962663650513
"5207_3",0.010783097706735134
"11648_10",0.5885007381439209
"8260_1",0.0052773901261389256
"10730_10",0.8941401243209839
"10402_3",0.9534481167793274
"8077_1",0.01426167506724596
"8598_8",0.9801163673400879
"2809_3",0.006781373638659716
"12490_10",0.9931880235671997
"1447_9",0.9934672713279724
"1605_3",0.36321353912353516
"2311_4",0.016308052465319633
"3235_9",0.9853128790855408
"5725_10",0.7734116315841675
"9025_10",0.9965046644210815
"6049_9",0.9504498839378357
"4803_10",0.9964800477027893
"191_9",0.9834877848625183
"420_3",0.10770002007484436
"5238_2",0.0318281315267086
"1280_9",0.9995978474617004
"9408_4",0.573766827583313
"819_1",0.0024611649569123983
"1656_4",0.00486421724781394
"9964_3",0.029992198571562767
"10404_4",0.008553998544812202
"12369_10",0.9907508492469788
"6423_1",0.00628161896020174
"9942_8",0.0061583248898386955
"1519_1",0.23811839520931244
"100_10",0.9777312874794006
"3216_10",0.9941533207893372
"3909_10",0.9394516348838806
"5034_7",0.9972680807113647
"14_8",0.9849204421043396
"5891_3",0.003342490643262863
"8496_10",0.9980161190032959
"7429_1",0.007484030444175005
"9457_1",0.01425100676715374
"9602_8",0.9523248672485352
"4198_1",0.01634368486702442
"154_2",0.006507499609142542
"5070_2",0.005638509523123503
"4207_8",0.11958068609237671
"7758_8",0.9977795481681824
"4439_9",0.7239688634872437
"12042_1",0.010077535174787045
"7244_1",0.021424047648906708
"6854_1",0.04729500412940979
"11932_10",0.9417095184326172
"4151_10",0.9938907623291016
"7265_1",0.8856300115585327
"10272_7",0.9994539618492126
"4256_4",0.6527093052864075
"1225_7",0.9983906745910645
"956_10",0.995256245136261
"6389_2",0.0046491376124322414
"1365_4",0.005613881628960371
"4752_7",0.9901132583618164
"276_10",0.997860848903656
"8766_9",0.9208880662918091
"11225_10",0.899023711681366
"6920_1",0.03918914496898651
"11536_1",0.0076321884989738464
"1923_9",0.9836995601654053
"11460_10",0.15305820107460022
"10054_7",0.968626856803894
"10845_1",0.11847644299268723
"10231_4",0.2425781935453415
"9430_8",0.990204930305481
"3226_2",0.008920623920857906
"4298_3",0.2574533224105835
"10635_4",0.2522503137588501
"10567_4",0.006791823077946901
"5460_10",0.9977772831916809
"7310_7",0.916309654712677
"10330_2",0.0037204481195658445
"5151_9",0.9981231093406677
"11_3",0.9136619567871094
"1448_8",0.061333030462265015
"10130_8",0.9191793203353882
"2199_3",0.8915582299232483
"1761_10",0.9752741456031799
"2782_1",0.003466689959168434
"7618_10",0.9958386421203613
"85_10",0.44686058163642883
"5730_3",0.9129988551139832
"3641_1",0.04405048489570618
"8190_9",0.9942335486412048
"9533_10",0.9939107894897461
"9508_1",0.0028774805832654238
"237_8",0.9983516931533813
"3981_7",0.44600990414619446
"7194_9",0.9988607168197632
"10584_8",0.9191387295722961
"248_2",0.009724658913910389
"8358_4",0.013899051584303379
"1218_1",0.022820228710770607
"4191_10",0.38383808732032776
"3090_8",0.9526552557945251
"11923_2",0.14286358654499054
"1640_8",0.8972942233085632
"9972_3",0.011616667732596397
"11818_4",0.06120229512453079
"4350_10",0.9908807277679443
"877_10",0.18075920641422272
"10017_8",0.9854544401168823
"7975_10",0.9986715316772461
"8436_1",0.22026482224464417
"6024_7",0.9846971035003662
"3112_1",0.04386018216609955
"951_10",0.9626867771148682
"1622_1",0.004491080529987812
"191_3",0.4123902916908264
"5669_1",0.004790029488503933
"1891_4",0.02750583551824093
"12173_9",0.6688084602355957
"7887_7",0.8458536267280579
"3256_10",0.6087884306907654
"5419_1",0.007225033361464739
"7635_1",0.9871402382850647
"8297_2",0.005327667575329542
"7137_8",0.5076113343238831
"7562_3",0.043844208121299744
"9944_1",0.0034081600606441498
"4288_1",0.008188738487660885
"8087_1",0.008446848951280117
"4771_10",0.9844706058502197
"10482_10",0.9738931059837341
"5324_10",0.9995348453521729
"3080_1",0.005722883623093367
"10923_7",0.5175253748893738
"1753_7",0.9734304547309875
"317_10",0.9737204909324646
"12474_8",0.2954641282558441
"773_8",0.9955204725265503
"388_1",0.31231945753097534
"12141_2",0.9141607880592346
"5667_1",0.39368319511413574
"1071_9",0.9440268278121948
"2897_10",0.9991992115974426
"9481_4",0.08904325217008591
"12025_1",0.007260264828801155
"8879_7",0.7837154269218445
"5683_1",0.012146387249231339
"7026_1",0.005127196200191975
"2439_1",0.006235048640519381
"3631_7",0.9929472208023071
"1650_9",0.9323960542678833
"5378_7",0.998997151851654
"9745_1",0.005067195277661085
"11563_8",0.9672207832336426
"299_8",0.990300178527832
"9471_2",0.0674775242805481
"1866_1",0.08405986428260803
"2639_4",0.022613555192947388
"5122_1",0.0034616219345480204
"12341_7",0.7880146503448486
"2936_8",0.979987621307373
"8647_10",0.9677179455757141
"4255_9",0.991111695766449
"7262_8",0.94674152135849
"8413_10",0.9497596621513367
"10080_1",0.00785930547863245
"3973_1",0.34615352749824524
"8752_9",0.9859083294868469
"4018_2",0.03898600488901138
"7669_1",0.1321268230676651
"10421_4",0.12419427931308746
"7854_8",0.9577960968017578
"162_8",0.040087178349494934
"11614_9",0.9930636286735535
"11343_8",0.9920257925987244
"1708_7",0.3289421498775482
"7115_4",0.5997662544250488
"10498_10",0.05272011458873749
"2944_8",0.9566759467124939
"10474_3",0.010237686336040497
"1263_1",0.008839230053126812
"1693_4",0.7113742828369141
"9600_9",0.3912625014781952
"11173_2",0.19949448108673096
"3961_2",0.03581192344427109
"8011_1",0.37018322944641113
"7386_8",0.9732598066329956
"8787_8",0.6437678933143616
"12349_9",0.9694636464118958
"1776_4",0.010438518598675728
"5885_4",0.7208688259124756
"220_4",0.050107479095458984
"5547_8",0.9987615346908569
"2853_1",0.055151794105768204
"2157_2",0.24697396159172058
"11667_2",0.7540367841720581
"194_7",0.9216280579566956
"1633_1",0.017981039360165596
"6897_2",0.0792861357331276
"11568_2",0.01435843389481306
"9219_1",0.018484286963939667
"477_8",0.7507014870643616
"8980_3",0.9793006181716919
"4612_10",0.9206287264823914
"8030_10",0.9567647576332092
"1846_8",0.9522740840911865
"2786_8",0.9863476753234863
"2634_1",0.017134249210357666
"3110_8",0.9961905479431152
"11587_8",0.9927138686180115
"11262_8",0.9933330416679382
"5680_7",0.015125136822462082
"4583_4",0.016453329473733902
"1451_1",0.10180012136697769
"4244_4",0.08075603097677231
"6176_4",0.04347749799489975
"8851_10",0.9993069171905518
"908_9",0.9988634586334229
"7494_9",0.6779335737228394
"8061_3",0.024339869618415833
"789_1",0.42087286710739136
"2374_7",0.9930657148361206
"11225_3",0.00790065061300993
"4467_4",0.018478499725461006
"8516_10",0.9795897603034973
"4121_10",0.997896671295166
"10267_7",0.02799767628312111
"6040_8",0.9876542687416077
"8338_7",0.9852639436721802
"2903_7",0.998416543006897
"6662_9",0.9998451471328735
"5333_10",0.9894605278968811
"7470_4",0.03183219954371452
"8813_1",0.061092086136341095
"4514_3",0.8154274821281433
"9584_7",0.03833990916609764
"11706_8",0.998091995716095
"11538_8",0.9322652220726013
"4210_1",0.03131871297955513
"8984_1",0.011873388662934303
"3431_4",0.015231747180223465
"4973_10",0.9904999136924744
"12260_1",0.01075178012251854
"4267_10",0.9954751133918762
"9906_9",0.8920255303382874
"670_7",0.9850273132324219
"6270_3",0.031110502779483795
"5164_4",0.01364360935986042
"9741_2",0.013643346726894379
"3761_8",0.9619931578636169
"2651_2",0.06965780258178711
"7448_10",0.999176561832428
"7184_9",0.9873303174972534
"1313_9",0.6851857900619507
"10654_8",0.9446994662284851
"7151_1",0.004542697221040726
"2320_10",0.9513078331947327
"12033_7",0.43197518587112427
"6429_1",0.006795957218855619
"1420_4",0.6126940250396729
"3002_7",0.8220158815383911
"1299_1",0.07237144559621811
"7897_9",0.99324631690979
"1529_4",0.3153392970561981
"9760_2",0.11859535425901413
"11318_1",0.008151323534548283
"2217_3",0.09582823514938354
"11641_2",0.015862390398979187
"7238_10",0.9974082112312317
"7710_8",0.9975361824035645
"12011_8",0.9941061735153198
"4495_7",0.9957273006439209
"11144_4",0.6746112108230591
"5625_2",0.005086186341941357
"2926_7",0.4880978763103485
"8538_8",0.9909411072731018
"8875_10",0.9774404764175415
"10881_10",0.9981801509857178
"1662_7",0.9962337613105774
"4560_9",0.9873164892196655
"6714_4",0.005372295621782541
"9059_10",0.9968826770782471
"6631_10",0.5617997646331787
"8520_1",0.0059452666901052
"918_4",0.7279052138328552
"3102_10",0.9886980056762695
"3611_2",0.00701317610219121
"8434_10",0.9994545578956604
"681_7",0.9958042502403259
"7386_4",0.04125755652785301
"7566_9",0.016047237440943718
"10110_10",0.9761006236076355
"10486_10",0.9981639981269836
"1492_3",0.029793336987495422
"11823_1",0.1241375207901001
"2331_9",0.9974344372749329
"2200_2",0.025886038318276405
"9547_1",0.019559945911169052
"785_2",0.004003988578915596
"5101_4",0.21388636529445648
"5657_10",0.9830673336982727
"6902_7",0.9849407076835632
"1490_9",0.09036830812692642
"7148_9",0.9875771999359131
"7387_8",0.796209454536438
"8277_9",0.6455506682395935
"6912_7",0.9880075454711914
"170_2",0.7397332787513733
"7702_10",0.9991461038589478
"4393_3",0.011430644430220127
"2608_3",0.6337881088256836
"4931_8",0.9968531727790833
"10589_10",0.7612344622612
"8623_4",0.01535620354115963
"6057_2",0.21722091734409332
"2704_9",0.9980054497718811
"1790_2",0.02856346219778061
"12370_1",0.005430393386632204
"159_1",0.033202171325683594
"343_9",0.9995157718658447
"2128_9",0.9929831027984619
"11181_8",0.3349733054637909
"11775_10",0.993170976638794
"3514_10",0.9971106052398682
"6993_2",0.039423927664756775
"2866_9",0.40047967433929443
"1000_9",0.9942314624786377
"11772_7",0.1977936029434204
"3355_9",0.040145840495824814
"8519_8",0.9894965291023254
"7879_3",0.02582785300910473
"4332_10",0.8108205795288086
"5403_1",0.006464414298534393
"1514_7",0.810408353805542
"7904_1",0.01343405432999134
"10550_2",0.04741501808166504
"11442_10",0.9906634092330933
"2821_3",0.017817670479416847
"5766_1",0.004307137336581945
"8061_9",0.9764743447303772
"2166_1",0.0064276824705302715
"6206_1",0.011916105635464191
"11124_2",0.006022631656378508
"7625_10",0.9860544800758362
"90_9",0.9671676754951477
"7959_10",0.9866915941238403
"7029_10",0.9648364186286926
"779_8",0.9977169036865234
"1101_4",0.007575713563710451
"11189_4",0.03568314388394356
"9790_4",0.16047725081443787
"10861_1",0.00366781884804368
"5902_2",0.11177175492048264
"9545_10",0.9667937159538269
"3730_1",0.014682441018521786
"4951_9",0.9942373037338257
"3295_1",0.03264157474040985
"9495_2",0.15635700523853302
"2876_1",0.25626614689826965
"2796_1",0.06796201318502426
"10338_3",0.1885707825422287
"10913_7",0.24619615077972412
"4685_2",0.004361272323876619
"11586_1",0.024679502472281456
"4904_7",0.6999790668487549
"7110_7",0.9204636812210083
"2086_4",0.43580788373947144
"7372_7",0.9015671610832214
"135_9",0.9888834357261658
"7038_3",0.6769330501556396
"1119_2",0.004576587583869696
"5057_8",0.9375657439231873
"3479_10",0.9979934692382812
"6489_8",0.9988783001899719
"4910_8",0.9991924166679382
"5979_10",0.9941199421882629
"11304_1",0.012067420408129692
"2102_9",0.9994196891784668
"8048_1",0.00585291488096118
"12153_7",0.6619202494621277
"4832_8",0.9863951206207275
"3079_9",0.9833480715751648
"8254_2",0.011553721502423286
"7981_7",0.9783141016960144
"611_1",0.10561050474643707
"307_10",0.7986565828323364
"8861_3",0.020595459267497063
"4635_4",0.3167072832584381
"6197_7",0.9945675134658813
"6739_3",0.006831469479948282
"8588_9",0.9967834949493408
"8461_7",0.9450391530990601
"10089_1",0.012919014319777489
"2609_7",0.9378942847251892
"1418_3",0.3763458728790283
"2661_10",0.993285596370697
"1253_9",0.9170029163360596
"8815_9",0.9713952541351318
"9867_8",0.9921107888221741
"2155_1",0.023851947858929634
"12259_4",0.7390561699867249
"11224_3",0.910642683506012
"4781_1",0.01170411892235279
"4354_9",0.998021125793457
"9629_9",0.5870888233184814
"3629_9",0.9903197884559631
"6445_10",0.9917524456977844
"9526_10",0.9881076216697693
"5138_2",0.004898427985608578
"349_10",0.9803179502487183
"2099_7",0.9412141442298889
"4411_1",0.03118361532688141
"8127_3",0.05052327364683151
"5225_8",0.9907819628715515
"7970_3",0.7944243550300598
"5688_7",0.9588907361030579
"12099_3",0.16209058463573456
"6020_4",0.19057995080947876
"3892_8",0.7482576966285706
"2098_8",0.9674030542373657
"4851_7",0.9933487772941589
"10967_10",0.6202089786529541
"6230_4",0.01905042678117752
"2211_2",0.17198897898197174
"11978_10",0.933397650718689
"8802_1",0.0072015635669231415
"11010_3",0.009164538234472275
"10083_2",0.7350326776504517
"5588_10",0.07605727016925812
"958_10",0.9204420447349548
"6771_4",0.3651443123817444
"6767_9",0.8412566184997559
"7302_10",0.9904335737228394
"5324_3",0.0029568467289209366
"7737_10",0.984237015247345
"8603_10",0.5765665173530579
"3029_7",0.9565704464912415
"8640_2",0.015808647498488426
"2139_1",0.006609929725527763
"6305_10",0.98636394739151
"6884_7",0.9840922355651855
"5534_8",0.9882315993309021
"7619_8",0.9861131310462952
"10057_8",0.9852380156517029
"972_7",0.9975972771644592
"6245_8",0.9951506853103638
"6627_7",0.9678249359130859
"3621_10",0.30406850576400757
"2290_4",0.9167966842651367
"24_4",0.011880597099661827
"5689_1",0.005692834500223398
"6497_4",0.1310320496559143
"12405_4",0.8898133039474487
"11720_7",0.9749159812927246
"10088_1",0.0028280443511903286
"9258_9",0.9963223934173584
"354_4",0.962752640247345
"4770_10",0.9908421039581299
"1035_3",0.9567981362342834
"739_1",0.013234280981123447
"6267_7",0.9931651949882507
"1562_8",0.989662766456604
"1438_1",0.012368264608085155
"281_8",0.9932196736335754
"1818_1",0.2641585171222687
"3943_3",0.009011494927108288
"8116_4",0.542686402797699
"6984_1",0.004321633838117123
"5330_4",0.00445052795112133
"8821_8",0.9907893538475037
"10484_10",0.9909853935241699
"1886_4",0.06444212794303894
"7943_2",0.505073070526123
"6438_7",0.9958645105361938
"8931_10",0.9894513487815857
"10538_10",0.912857174873352
"534_10",0.991520345211029
"7329_2",0.00673655467107892
"6614_2",0.9623261094093323
"710_10",0.9945635199546814
"3120_4",0.6880663633346558
"9046_1",0.005776882171630859
"5638_2",0.2662949860095978
"2455_4",0.013098672963678837
"2652_3",0.011598395183682442
"11006_4",0.8786177039146423
"5065_3",0.00837949849665165
