id,sentiment
"1622_1",0.0010313497623428702
"191_3",0.6303378343582153
"5669_1",0.0015785167925059795
"1891_4",0.08497504144906998
"12173_9",0.9793187975883484
"7887_7",0.9882016777992249
"3256_10",0.8804359436035156
"5419_1",0.0018685777904465795
"7635_1",0.9963920712471008
"8297_2",0.03354610502719879
"7137_8",0.9661983847618103
"7562_3",0.009892168454825878
"9944_1",0.0009397504618391395
"4288_1",0.002545161871239543
"8087_1",0.0026357120368629694
"4771_10",0.9958227872848511
"10482_10",0.9937947988510132
"5324_10",0.9999207258224487
"3080_1",0.00437896978110075
"10923_7",0.9424217343330383
"1753_7",0.9986550807952881
"317_10",0.9951144456863403
"12474_8",0.9064961075782776
"773_8",0.9973422884941101
"388_1",0.03926937282085419
"12141_2",0.9716237783432007
"5667_1",0.9818173050880432
"1071_9",0.9976978898048401
"2897_10",0.9997298121452332
"9481_4",0.346533864736557
"12025_1",0.0017090701730921865
"8879_7",0.9901129007339478
"5683_1",0.05392591655254364
"7026_1",0.0014352853177115321
"2439_1",0.002053858945146203
"3631_7",0.9961406588554382
"1650_9",0.9222254753112793
"5378_7",0.9992844462394714
"9745_1",0.0021429494954645634
"11563_8",0.9803407192230225
"299_8",0.9983904361724854
"9471_2",0.22979019582271576
"1866_1",0.18923501670360565
"2639_4",0.24205802381038666
"5122_1",0.0006299848901107907
"12341_7",0.996402382850647
"2936_8",0.9955279231071472
"8647_10",0.9978604912757874
"4255_9",0.9986916184425354
"7262_8",0.9934760928153992
"8413_10",0.9773697257041931
"10080_1",0.005457491148263216
"3973_1",0.7290164232254028
"8752_9",0.9880810976028442
"4018_2",0.33340612053871155
"7669_1",0.5416443943977356
"10421_4",0.017410218715667725
"7854_8",0.9856816530227661
"162_8",0.7495539784431458
"11614_9",0.9969946146011353
"11343_8",0.9964345693588257
"1708_7",0.04766897112131119
"7115_4",0.9370945692062378
"10498_10",0.16226410865783691
"2944_8",0.9940871000289917
"10474_3",0.004016659688204527
"1263_1",0.0017879621591418982
"1693_4",0.4762088656425476
"9600_9",0.613095223903656
"11173_2",0.13914084434509277
"3961_2",0.009606706909835339
"8011_1",0.6807863712310791
"7386_8",0.9973834156990051
"8787_8",0.9128067493438721
"12349_9",0.9960337281227112
"1776_4",0.0036104838363826275
"5885_4",0.9814599752426147
"220_4",0.08526527881622314
"5547_8",0.995776355266571
"2853_1",0.10531393438577652
"2157_2",0.05629052594304085
"11667_2",0.6819791197776794
"194_7",0.9593104720115662
"1633_1",0.00412373710423708
"6897_2",0.17154386639595032
"11568_2",0.004060650710016489
"9219_1",0.031721148639917374
"477_8",0.9884029030799866
"8980_3",0.9471023678779602
"4612_10",0.94741290807724
"8030_10",0.9990170001983643
"1846_8",0.9961650371551514
"2786_8",0.9992101192474365
"2634_1",0.004986479412764311
"3110_8",0.9988067150115967
"11587_8",0.9982373714447021
"11262_8",0.9989534616470337
"5680_7",0.005095366388559341
"4583_4",0.0031559227500110865
"1451_1",0.005345121491700411
"4244_4",0.7897383570671082
"6176_4",0.02555840276181698
"8851_10",0.9996873140335083
"908_9",0.9994551539421082
"7494_9",0.2066817730665207
"8061_3",0.005900573451071978
"789_1",0.9789870381355286
"2374_7",0.998620867729187
"11225_3",0.0018294356996193528
"4467_4",0.007708511780947447
"8516_10",0.9929419755935669
"4121_10",0.9969713687896729
"10267_7",0.05442572757601738
"6040_8",0.9993222951889038
"8338_7",0.9967893958091736
"2903_7",0.9995854496955872
"6662_9",0.9999552965164185
"5333_10",0.9980382323265076
"7470_4",0.011889382265508175
"8813_1",0.052564095705747604
"4514_3",0.9840861558914185
"9584_7",0.0319627970457077
"11706_8",0.9994081258773804
"11538_8",0.9960740804672241
"4210_1",0.005561464000493288
"8984_1",0.003497128142043948
"3431_4",0.005822045728564262
"4973_10",0.9981642365455627
"12260_1",0.0027689188718795776
"4267_10",0.9983285069465637
"9906_9",0.95716792345047
"670_7",0.9927558302879333
"6270_3",0.025991082191467285
"5164_4",0.003070569597184658
"9741_2",0.013554573059082031
"3761_8",0.9916889071464539
"2651_2",0.9444557428359985
"7448_10",0.9998059868812561
"7184_9",0.9959021210670471
"1313_9",0.9656274914741516
"10654_8",0.9778510928153992
"7151_1",0.0008940736879594624
"2320_10",0.9972140192985535
"12033_7",0.6426281929016113
"6429_1",0.004372105933725834
"1420_4",0.7860114574432373
"3002_7",0.9969807267189026
"1299_1",0.012492229230701923
"7897_9",0.9971305727958679
"1529_4",0.3623437285423279
"9760_2",0.06459519267082214
"11318_1",0.0015355218201875687
"2217_3",0.18448041379451752
"11641_2",0.020855555310845375
"7238_10",0.9990422129631042
"7710_8",0.9989966750144958
"12011_8",0.9964596629142761
"4495_7",0.9971213936805725
"11144_4",0.618507981300354
"5625_2",0.0006806623423472047
"2926_7",0.7898455262184143
"8538_8",0.998734176158905
"8875_10",0.9974645376205444
"10881_10",0.9995554089546204
"1662_7",0.998393714427948
"4560_9",0.9935964345932007
"6714_4",0.0004525334225036204
"9059_10",0.9979735016822815
"6631_10",0.08167171478271484
"8520_1",0.0020518270321190357
"918_4",0.9636006355285645
"3102_10",0.9962421655654907
"3611_2",0.0022107353433966637
"8434_10",0.9994348883628845
"681_7",0.9948556423187256
"7386_4",0.005970405880361795
"7566_9",0.002325542038306594
"10110_10",0.995830237865448
"10486_10",0.9995513558387756
"1492_3",0.038257796317338943
"11823_1",0.007588849402964115
"2331_9",0.9987624883651733
"2200_2",0.007809065748006105
"9547_1",0.011053630150854588
"785_2",0.0010525198886170983
"5101_4",0.8003944158554077
"5657_10",0.9857446551322937
"6902_7",0.9935958981513977
"1490_9",0.7348951697349548
"7148_9",0.9985602498054504
"7387_8",0.988046407699585
"8277_9",0.9597048163414001
"6912_7",0.9985155463218689
"170_2",0.9606168866157532
"7702_10",0.9995373487472534
"4393_3",0.0028977133333683014
"2608_3",0.9963371753692627
"4931_8",0.9991644620895386
"10589_10",0.8626394271850586
"8623_4",0.005289722234010696
"6057_2",0.049255095422267914
"2704_9",0.9995181560516357
"1790_2",0.02195734530687332
"12370_1",0.0012235589092597365
"159_1",0.0028110432904213667
"343_9",0.9999123811721802
"2128_9",0.9975538849830627
"11181_8",0.434048593044281
"11775_10",0.9989603757858276
"3514_10",0.9992424249649048
"6993_2",0.01531121414154768
"2866_9",0.7917594909667969
"1000_9",0.9982705116271973
"11772_7",0.19552618265151978
"3355_9",0.01126282848417759
"8519_8",0.9951838850975037
"7879_3",0.291564017534256
"4332_10",0.9891688823699951
"5403_1",0.0034856826532632113
"1514_7",0.9728178977966309
"7904_1",0.0044783009216189384
"10550_2",0.22801053524017334
"11442_10",0.9975780844688416
"2821_3",0.022150646895170212
"5766_1",0.0010057195322588086
"8061_9",0.9968118071556091
"2166_1",0.0003127720265183598
"6206_1",0.005034840200096369
"11124_2",0.002900694962590933
"7625_10",0.9833130240440369
"90_9",0.9966509938240051
"7959_10",0.9985557198524475
"7029_10",0.9931336641311646
"779_8",0.9981495141983032
"1101_4",0.002207186073064804
"11189_4",0.1450480967760086
"9790_4",0.011735527776181698
"10861_1",0.0019096614560112357
"5902_2",0.005934846121817827
"9545_10",0.9956414699554443
"3730_1",0.001769781461916864
"4951_9",0.9528369903564453
"3295_1",0.17029094696044922
"9495_2",0.2438398003578186
"2876_1",0.3030797243118286
"2796_1",0.03518771007657051
"10338_3",0.32873255014419556
"10913_7",0.49271368980407715
"4685_2",0.0014402966480702162
"11586_1",0.010782299563288689
"4904_7",0.9971465468406677
"7110_7",0.9514057040214539
"2086_4",0.8995506763458252
"7372_7",0.9949312806129456
"135_9",0.9927483201026917
"7038_3",0.986390233039856
"1119_2",0.0018879484850913286
"5057_8",0.9962772727012634
"3479_10",0.9989012479782104
"6489_8",0.9972698092460632
"4910_8",0.9999130964279175
"5979_10",0.9982576966285706
"11304_1",0.004197489470243454
"2102_9",0.9998635053634644
"8048_1",0.0005940890987403691
"12153_7",0.9945448637008667
"4832_8",0.9936830997467041
"3079_9",0.9974620342254639
"8254_2",0.00558534124866128
"7981_7",0.9940978288650513
"611_1",0.06091558188199997
"307_10",0.9897441267967224
"8861_3",0.006278244778513908
"4635_4",0.29485708475112915
"6197_7",0.9988458156585693
"6739_3",0.009470058605074883
"8588_9",0.9990683197975159
"8461_7",0.9900777339935303
"10089_1",0.005969194695353508
"2609_7",0.9726282954216003
"1418_3",0.5353657603263855
"2661_10",0.9969978332519531
"1253_9",0.9955079555511475
"8815_9",0.9941237568855286
"9867_8",0.9973153471946716
"2155_1",0.0021413625217974186
"12259_4",0.8948115706443787
"11224_3",0.9843153357505798
"4781_1",0.004253643564879894
"4354_9",0.9996106028556824
"9629_9",0.9520008563995361
"3629_9",0.9985032081604004
"6445_10",0.9982591271400452
"9526_10",0.9961358904838562
"5138_2",0.002598203020170331
"349_10",0.99489825963974
"2099_7",0.9938194155693054
"4411_1",0.050170548260211945
"8127_3",0.07039608061313629
"5225_8",0.9937451481819153
"7970_3",0.9862076044082642
"5688_7",0.9951658248901367
"12099_3",0.39984527230262756
"6020_4",0.022085651755332947
"3892_8",0.9220224022865295
"2098_8",0.9531181454658508
"4851_7",0.9957001209259033
"10967_10",0.4121584892272949
"6230_4",0.033075667917728424
"2211_2",0.2963464856147766
"11978_10",0.9951708912849426
"8802_1",0.0027991002425551414
"11010_3",0.0017925124848261476
"10083_2",0.9955553412437439
"5588_10",0.11654101312160492
"958_10",0.9983261227607727
"6771_4",0.6985564231872559
"6767_9",0.9927124977111816
"7302_10",0.9900928139686584
"5324_3",0.0008799188653938472
"7737_10",0.9900471568107605
"8603_10",0.23772943019866943
"3029_7",0.9456908702850342
"8640_2",0.002236276865005493
"2139_1",0.0016769375652074814
"6305_10",0.9988446235656738
"6884_7",0.9994335770606995
"5534_8",0.9949546456336975
"7619_8",0.9931829571723938
"10057_8",0.9950620532035828
"972_7",0.9989027976989746
"6245_8",0.9972686767578125
"6627_7",0.972912609577179
"3621_10",0.10203839093446732
"2290_4",0.9921900629997253
"24_4",0.001800463069230318
"5689_1",0.002325786743313074
"6497_4",0.8697289824485779
"12405_4",0.7222565412521362
"11720_7",0.996758759021759
"10088_1",0.0006849193014204502
"9258_9",0.9979945421218872
"354_4",0.986983060836792
"4770_10",0.9950689077377319
"1035_3",0.9964307546615601
"739_1",0.0014085732400417328
"6267_7",0.9976189732551575
"1562_8",0.997698962688446
"1438_1",0.015773572027683258
"281_8",0.9966842532157898
"1818_1",0.2881511449813843
"3943_3",0.0028456454165279865
"8116_4",0.7908512353897095
"6984_1",0.001114918733946979
"5330_4",0.0007365330820903182
"8821_8",0.9953247308731079
"10484_10",0.9964812994003296
"1886_4",0.32183191180229187
"7943_2",0.9909881949424744
"6438_7",0.9974194765090942
"8931_10",0.9987420439720154
"10538_10",0.9987186193466187
"534_10",0.9979552030563354
"7329_2",0.007402923423796892
"6614_2",0.9787153005599976
"710_10",0.9992976188659668
"3120_4",0.729552149772644
"9046_1",0.0017661661840975285
